merchant_id,month,transaction_count,transaction_volume,authorisations,successful_authorisations
M0125,2024-01,222,9415.19,237,222
M0111,2024-10,148,38916.63,156,148
M0185,2024-01,552,31475.99,611,552
M0218,2024-04,143,35988.68,154,143
M0551,2024-03,264,31242.22,270,264
M0317,2024-01,387,59527.77,404,387
M0076,2024-06,1745,42792.75,1816,1745
M0464,2024-12,2010,39750.75,2187,2010
M0127,2024-05,63,1040.71,67,63
M0421,2024-01,770,12249.95,806,770
M0048,2024-09,106,30876.91,109,106
M0241,2024-03,251,17912.14,275,251
M0491,2024-12,291,19641.12,318,291
M0170,2024-02,72,4376.86,73,72
M0156,2024-03,273,3912.18,287,273
M0170,2024-04,70,4067.48,73,70
M0095,2024-01,1049,67247.49,1132,1049
M0588,2024-05,284,58239.76,295,284
M0387,2024-01,1811,45278.07,1982,1811
M0127,2024-06,82,1339.16,88,82
M0146,2024-07,728,262938.04,748,728
M0542,2024-06,990,93376.55,1022,990
M0344,2024-03,144,9714.29,149,144
M0555,2024-03,1769,45240.43,1914,1769
M0529,2024-02,2075,76054.19,2175,2075
M0044,2024-01,1261,12988.54,1378,1261
M0468,2024-02,9134,225180.73,9598,9134
M0520,2024-09,85,2708.76,90,85
M0179,2024-04,4679,221695.03,5054,4679
M0045,2024-05,153,9266.96,165,153
M0047,2024-10,269,45349.87,283,269
M0336,2024-07,306,54155.39,336,306
M0173,2024-07,86,1070.56,95,86
M0356,2024-01,1980,944746.15,2120,1980
M0459,2024-02,96,1782.71,105,96
M0474,2024-06,262,3816.30,273,262
M0322,2024-07,60,5014.81,63,60
M0227,2024-01,549,253670.09,566,549
M0382,2024-03,3710,1052431.40,4030,3710
M0199,2024-06,8583,92493.27,9445,8583
M0459,2024-06,76,1442.56,80,76
M0517,2024-12,253,6571.37,276,253
M0543,2024-04,125,46744.92,132,125
M0184,2024-04,190,52610.90,205,190
M0043,2024-11,1595,19610.28,1749,1595
M0210,2024-02,216,16540.58,236,216
M0281,2024-08,518,11540.75,571,518
M0287,2024-06,264,5986.81,293,264
M0582,2024-07,5277,375326.80,5659,5277
M0015,2024-05,223,13304.57,243,223
M0221,2024-09,890,61254.42,959,890
M0246,2024-12,355,185367.10,385,355
M0470,2024-06,602,91030.09,627,602
M0361,2024-06,821,28046.23,868,821
M0306,2024-10,116,29731.30,124,116
M0046,2024-03,134,4465.60,142,134
M0101,2024-03,1543,52746.51,1670,1543
M0592,2024-12,398,6245.74,424,398
M0349,2024-01,763,49866.08,820,763
M0143,2024-03,3342,1633772.62,3566,3342
M0037,2024-07,1208,591874.48,1321,1208
M0355,2024-06,1623,14798.03,1689,1623
M0040,2024-12,312,139024.26,328,312
M0544,2024-08,5346,1610998.58,5729,5346
M0405,2024-12,258,41416.71,274,258
M0464,2024-07,1971,44446.94,2060,1971
M0300,2024-12,12874,310459.27,13433,12874
M0067,2024-11,316,19620.80,336,316
M0309,2024-11,97,3161.53,102,97
M0274,2024-07,1437,44643.14,1550,1437
M0521,2024-05,1404,57667.73,1543,1404
M0422,2024-05,267,28263.33,272,267
M0593,2024-01,984,35992.75,1028,984
M0061,2024-03,76,11387.14,82,76
M0271,2024-10,213,77329.27,232,213
M0217,2024-05,1233,345510.02,1306,1233
M0545,2024-01,117,2129.14,123,117
M0301,2024-11,135,42738.13,150,135
M0339,2024-09,2166,528021.57,2400,2166
M0146,2024-04,1053,361116.33,1112,1053
M0301,2024-09,161,58976.31,171,161
M0513,2024-06,1538,792409.24,1665,1538
M0057,2024-05,113,52365.96,117,113
M0299,2024-12,1603,93361.61,1674,1603
M0571,2024-01,246,111909.98,262,246
M0309,2024-05,100,3083.27,107,100
M0211,2024-11,56,16590.77,59,56
M0401,2024-09,278,142468.66,300,278
M0231,2024-12,894,123223.33,919,894
M0022,2024-06,7470,298500.34,7968,7470
M0034,2024-02,6129,47785.57,6372,6129
M0252,2024-02,1688,371118.40,1853,1688
M0420,2024-09,1671,21119.66,1792,1671
M0042,2024-07,660,65877.29,699,660
M0292,2024-12,2867,208337.62,3011,2867
M0557,2024-10,362,16218.31,371,362
M0138,2024-04,166,74555.12,182,166
M0003,2024-07,222,4402.78,246,222
M0024,2024-01,143,39628.19,148,143
M0372,2024-03,51,1660.34,57,51
M0090,2024-07,3909,105163.97,4218,3909
M0401,2024-03,252,127471.07,266,252
M0005,2024-05,137,4613.84,139,137
M0487,2024-07,12599,207832.51,13751,12599
M0444,2024-11,316,28643.91,333,316
M0600,2024-11,174,82085.84,192,174
M0379,2024-02,6767,1632605.36,7232,6767
M0227,2024-10,583,277986.24,598,583
M0496,2024-01,166,14354.26,175,166
M0466,2024-08,1515,369195.67,1606,1515
M0120,2024-08,1420,90493.58,1482,1420
M0484,2024-03,6361,182495.74,6760,6361
M0539,2024-10,2482,100859.25,2523,2482
M0462,2024-04,1071,245499.56,1186,1071
M0288,2024-02,379,117462.84,411,379
M0258,2024-09,289,129837.80,295,289
M0494,2024-12,229,1797.21,253,229
M0440,2024-05,101,21553.56,107,101
M0076,2024-02,1296,29149.32,1396,1296
M0592,2024-11,309,5299.73,341,309
M0321,2024-09,460,10625.50,492,460
M0168,2024-08,848,19000.18,918,848
M0163,2024-12,2188,459750.11,2426,2188
M0345,2024-10,1833,44144.45,1863,1833
M0428,2024-12,105,31259.05,108,105
M0157,2024-10,1016,46535.02,1061,1016
M0265,2024-12,397,8638.23,418,397
M0439,2024-05,113,53957.89,120,113
M0203,2024-05,309,9213.23,316,309
M0425,2024-08,2023,293709.78,2067,2023
M0127,2024-08,76,1282.85,78,76
M0442,2024-02,3482,688016.69,3771,3482
M0443,2024-01,224,130832.78,232,224
M0032,2024-06,608,19192.42,666,608
M0473,2024-07,149,72260.46,163,149
M0037,2024-08,1987,1029772.22,2090,1987
M0149,2024-09,563,256315.29,608,563
M0579,2024-07,10563,391425.42,10863,10563
M0377,2024-10,258,119018.48,281,258
M0246,2024-03,237,142436.90,254,237
M0330,2024-01,159,5390.61,168,159
M0275,2024-06,10364,4087695.37,11344,10364
M0454,2024-07,201,1165.90,219,201
M0236,2024-09,833,26097.35,881,833
M0316,2024-02,350,16630.55,381,350
M0025,2024-07,332,56761.88,360,332
M0479,2024-10,637,10330.98,657,637
M0338,2024-05,445,107581.58,478,445
M0283,2024-11,852,57265.63,941,852
M0348,2024-09,233,8456.35,249,233
M0352,2024-01,585,100267.46,606,585
M0259,2024-07,265,100747.17,283,265
M0444,2024-09,360,38837.31,370,360
M0225,2024-08,1931,165514.87,2000,1931
M0335,2024-12,131,6957.04,144,131
M0227,2024-09,625,290467.90,641,625
M0548,2024-09,114,8210.85,117,114
M0504,2024-06,186,26410.55,189,186
M0011,2024-03,256,4560.27,268,256
M0213,2024-01,144,16919.06,153,144
M0386,2024-02,104,1174.11,112,104
M0012,2024-05,253,20241.09,258,253
M0104,2024-02,79,8342.40,82,79
M0098,2024-02,262,16242.39,267,262
M0295,2024-01,1872,25349.33,1973,1872
M0586,2024-04,73,25390.84,80,73
M0387,2024-11,2625,69698.51,2712,2625
M0436,2024-07,84,34848.98,90,84
M0476,2024-06,149,27170.53,155,149
M0507,2024-11,1841,638386.80,1893,1841
M0512,2024-12,12810,942435.84,14039,12810
M0203,2024-01,270,8725.54,297,270
M0274,2024-03,1355,47041.91,1403,1355
M0434,2024-09,51,256.43,55,51
M0191,2024-07,250,7965.78,276,250
M0265,2024-10,262,6774.40,269,262
M0202,2024-11,308,7306.88,328,308
M0171,2024-08,165,3500.18,182,165
M0505,2024-11,178,7027.10,190,178
M0105,2024-03,84,1206.76,91,84
M0423,2024-05,3938,2141164.08,4235,3938
M0072,2024-08,405,39927.31,433,405
M0460,2024-10,793,47286.99,867,793
M0293,2024-06,2079,253262.56,2280,2079
M0506,2024-06,1406,26143.73,1503,1406
M0072,2024-07,372,38100.71,386,372
M0129,2024-09,301,15746.12,312,301
M0288,2024-07,367,125235.41,403,367
M0195,2024-10,274,61243.07,289,274
M0595,2024-01,576,35162.87,586,576
M0136,2024-07,1898,150585.37,1930,1898
M0208,2024-07,11119,454899.60,11299,11119
M0594,2024-09,128,3373.90,133,128
M0079,2024-05,221,71776.65,233,221
M0152,2024-05,246,78347.24,262,246
M0007,2024-11,293,52919.39,303,293
M0216,2024-04,205,13815.21,218,205
M0374,2024-12,151,10733.22,158,151
M0168,2024-07,918,18195.79,1006,918
M0335,2024-11,121,5942.42,128,121
M0451,2024-08,578,32716.99,591,578
M0114,2024-04,84,1967.60,92,84
M0084,2024-12,421,198974.14,436,421
M0035,2024-09,235,10135.36,244,235
M0452,2024-06,82,3857.27,86,82
M0514,2024-03,72,3210.85,73,72
M0085,2024-09,244,10172.10,257,244
M0448,2024-06,192,30673.20,200,192
M0234,2024-04,263,16443.63,289,263
M0541,2024-09,707,72207.84,770,707
M0539,2024-07,2011,82171.88,2059,2011
M0010,2024-04,253,12654.74,280,253
M0501,2024-12,73,15614.44,79,73
M0418,2024-12,771,21388.28,825,771
M0594,2024-10,106,3041.39,115,106
M0470,2024-04,494,76027.59,524,494
M0278,2024-11,50,31331.56,53,50
M0516,2024-07,214,3907.44,222,214
M0237,2024-10,180,12219.19,199,180
M0021,2024-01,3073,90634.95,3388,3073
M0311,2024-11,1815,34958.05,1939,1815
M0299,2024-03,911,58907.14,933,911
M0573,2024-07,61,3989.30,65,61
M0333,2024-04,65,949.36,70,65
M0196,2024-01,110,47259.32,118,110
M0309,2024-04,106,3070.59,108,106
M0255,2024-07,204,15655.16,211,204
M0561,2024-06,188,10868.50,197,188
M0551,2024-07,268,32130.02,297,268
M0447,2024-04,183,4108.57,203,183
M0141,2024-10,174,48761.87,176,174
M0191,2024-05,225,6716.55,236,225
M0034,2024-04,7225,57257.65,7786,7225
M0264,2024-12,266,13166.13,279,266
M0553,2024-04,102,49301.75,110,102
M0464,2024-06,2082,44983.00,2160,2082
M0153,2024-10,2090,65199.24,2247,2090
M0388,2024-07,126,4024.42,135,126
M0142,2024-09,1371,81964.16,1481,1371
M0334,2024-10,1412,11849.29,1541,1412
M0184,2024-08,245,67741.61,255,245
M0091,2024-04,1822,284135.26,1910,1822
M0536,2024-02,441,73750.64,457,441
M0211,2024-06,36,9827.76,40,36
M0017,2024-07,121,17108.32,130,121
M0228,2024-12,170,84541.44,178,170
M0205,2024-08,224,28968.78,244,224
M0566,2024-12,1986,91688.81,2193,1986
M0360,2024-04,1959,713205.62,2137,1959
M0063,2024-05,187,36983.95,208,187
M0584,2024-08,268,82510.21,276,268
M0253,2024-04,873,26243.94,891,873
M0183,2024-05,253,34871.29,271,253
M0512,2024-08,7666,633472.95,7826,7666
M0272,2024-04,211,42719.34,221,211
M0247,2024-07,8500,2921260.05,9310,8500
M0476,2024-03,138,26363.06,150,138
M0064,2024-04,1892,527216.32,1933,1892
M0424,2024-08,560,158440.44,613,560
M0591,2024-06,94,18694.16,96,94
M0196,2024-11,122,48571.70,125,122
M0143,2024-11,3246,1617734.49,3521,3246
M0192,2024-06,84,14445.22,90,84
M0366,2024-03,127,5901.76,130,127
M0565,2024-05,295,47932.19,300,295
M0600,2024-07,130,58612.47,141,130
M0567,2024-05,1104,217922.70,1198,1104
M0296,2024-01,182,68687.07,189,182
M0575,2024-09,217,36764.26,234,217
M0251,2024-07,256,5771.52,276,256
M0349,2024-09,714,51197.02,746,714
M0418,2024-03,805,20536.06,854,805
M0254,2024-02,464,139357.31,508,464
M0407,2024-07,329,95430.27,352,329
M0456,2024-10,46,1572.86,48,46
M0129,2024-02,243,13263.91,262,243
M0168,2024-12,1023,19711.11,1042,1023
M0437,2024-05,90,23655.90,91,90
M0363,2024-03,243,19670.37,250,243
M0049,2024-10,874,433792.20,894,874
M0447,2024-12,188,4315.88,205,188
M0041,2024-09,1677,48261.75,1805,1677
M0465,2024-06,804,28828.56,885,804
M0147,2024-08,215,1289.88,222,215
M0397,2024-04,180,61934.97,197,180
M0118,2024-07,511,29680.24,542,511
M0493,2024-04,198,12176.01,208,198
M0090,2024-11,4401,116683.08,4617,4401
M0091,2024-07,2658,444699.52,2865,2658
M0428,2024-07,72,23395.62,75,72
M0280,2024-01,590,232768.78,632,590
M0025,2024-06,329,55168.91,341,329
M0384,2024-05,250,6668.59,273,250
M0543,2024-09,137,45246.57,139,137
M0596,2024-06,366,125317.79,384,366
M0181,2024-05,1593,415552.55,1636,1593
M0378,2024-07,1641,283738.45,1738,1641
M0037,2024-12,1326,659161.23,1382,1326
M0090,2024-02,4132,102101.10,4271,4132
M0571,2024-08,364,149771.86,382,364
M0386,2024-03,114,1201.60,125,114
M0276,2024-10,256,10285.25,265,256
M0018,2024-03,54,14868.28,56,54
M0120,2024-12,1627,94010.71,1754,1627
M0346,2024-10,84,1091.04,92,84
M0334,2024-03,1406,10585.37,1504,1406
M0303,2024-12,250,4499.61,256,250
M0285,2024-07,253,4482.56,277,253
M0201,2024-06,210,66439.55,214,210
M0497,2024-05,424,16349.46,460,424
M0057,2024-11,141,59242.52,153,141
M0112,2024-01,200,4742.09,205,200
M0535,2024-06,1482,44049.69,1572,1482
M0296,2024-11,179,67336.82,186,179
M0551,2024-08,268,31585.90,297,268
M0255,2024-09,181,13774.52,192,181
M0228,2024-08,212,103544.92,224,212
M0566,2024-09,1221,61110.82,1326,1221
M0354,2024-02,342,18997.57,365,342
M0335,2024-08,124,6048.87,135,124
M0384,2024-09,292,7890.83,299,292
M0247,2024-02,4707,1616467.03,4960,4707
M0085,2024-08,240,10126.80,252,240
M0305,2024-05,81,4184.69,86,81
M0325,2024-01,1497,975855.07,1520,1497
M0224,2024-03,1344,20307.63,1369,1344
M0269,2024-04,988,448859.81,1005,988
M0106,2024-03,4020,134074.28,4421,4020
M0559,2024-10,1652,38933.41,1794,1652
M0125,2024-11,219,8471.76,225,219
M0247,2024-05,6505,2374619.41,6753,6505
M0517,2024-10,217,4976.91,224,217
M0591,2024-12,110,20431.09,118,110
M0444,2024-02,244,21534.64,267,244
M0074,2024-09,302,169527.09,326,302
M0256,2024-02,113,33791.16,122,113
M0353,2024-11,129,69345.89,140,129
M0225,2024-07,1847,145968.95,2029,1847
M0258,2024-12,409,198082.55,448,409
M0549,2024-05,1915,462076.22,2117,1915
M0239,2024-05,237,86209.79,250,237
M0341,2024-10,2409,180085.47,2461,2409
M0272,2024-08,249,56065.33,275,249
M0078,2024-10,11935,415712.52,12681,11935
M0304,2024-11,146,1929.38,154,146
M0179,2024-05,3413,157583.86,3751,3413
M0568,2024-03,282,14073.42,304,282
M0060,2024-05,88,3837.21,93,88
M0012,2024-04,279,21590.17,301,279
M0368,2024-02,4540,113906.09,5040,4540
M0405,2024-06,318,51974.85,331,318
M0316,2024-07,523,25956.17,559,523
M0339,2024-08,2053,545448.70,2127,2053
M0223,2024-12,148,6297.47,160,148
M0449,2024-03,397,30221.73,404,397
M0471,2024-12,434,12516.00,466,434
M0399,2024-08,224,79955.73,234,224
M0014,2024-01,212,26875.45,221,212
M0281,2024-05,150,3735.85,160,150
M0116,2024-05,55,13061.09,58,55
M0505,2024-04,176,6287.15,184,176
M0427,2024-08,111,2405.76,116,111
M0481,2024-03,1178,539173.01,1284,1178
M0324,2024-01,5985,2092763.69,6206,5985
M0082,2024-07,133,3236.42,137,133
M0275,2024-01,9207,3813471.77,9897,9207
M0111,2024-07,260,71414.96,286,260
M0095,2024-11,1907,144256.90,1944,1907
M0468,2024-01,10208,262681.62,11335,10208
M0542,2024-10,1004,101574.27,1085,1004
M0463,2024-06,296,74416.81,312,296
M0374,2024-07,157,10467.19,173,157
M0579,2024-06,11337,433552.01,12023,11337
M0177,2024-02,302,6938.64,310,302
M0517,2024-02,255,6314.20,262,255
M0025,2024-05,269,42482.40,278,269
M0021,2024-07,3002,89832.82,3097,3002
M0167,2024-02,770,94167.01,831,770
M0217,2024-06,891,248411.79,930,891
M0315,2024-01,162,3084.50,174,162
M0220,2024-05,162,3560.34,166,162
M0172,2024-09,750,22007.01,773,750
M0591,2024-10,101,18677.02,105,101
M0583,2024-09,319,202317.95,349,319
M0392,2024-02,1056,368785.95,1173,1056
M0227,2024-12,744,343180.68,783,744
M0060,2024-06,87,3871.85,91,87
M0402,2024-01,73,12513.63,81,73
M0302,2024-07,48,2683.66,49,48
M0288,2024-09,600,207491.77,643,600
M0513,2024-10,1120,633248.10,1202,1120
M0293,2024-01,1687,212815.49,1780,1687
M0285,2024-02,227,4232.57,236,227
M0296,2024-02,189,67377.88,199,189
M0376,2024-05,1516,68401.41,1560,1516
M0092,2024-09,219,9046.70,240,219
M0172,2024-11,940,28384.78,1030,940
M0277,2024-09,747,50998.53,805,747
M0259,2024-10,221,84471.18,236,221
M0224,2024-01,1450,21078.46,1498,1450
M0175,2024-03,1560,26002.45,1609,1560
M0567,2024-02,1128,187676.15,1250,1128
M0112,2024-05,208,4517.15,216,208
M0486,2024-06,88,39241.30,90,88
M0429,2024-06,47,5193.39,49,47
M0500,2024-04,824,97358.66,852,824
M0144,2024-03,155,55964.49,164,155
M0330,2024-08,160,5663.68,163,160
M0172,2024-05,898,28082.10,919,898
M0255,2024-11,196,13815.22,209,196
M0532,2024-12,3281,159740.89,3569,3281
M0233,2024-06,1206,83776.69,1274,1206
M0073,2024-05,83,29612.29,85,83
M0358,2024-05,194,29903.03,208,194
M0201,2024-02,143,48151.68,153,143
M0577,2024-06,314,59623.96,344,314
M0394,2024-11,188,31830.64,197,188
M0379,2024-05,7102,1884514.64,7844,7102
M0548,2024-06,119,9820.51,127,119
M0169,2024-08,151,11034.80,159,151
M0486,2024-07,90,35501.05,98,90
M0281,2024-07,156,3725.31,161,156
M0211,2024-05,43,13978.31,46,43
M0041,2024-08,1475,45808.50,1602,1475
M0474,2024-05,285,3962.14,311,285
M0048,2024-06,129,35455.33,132,129
M0213,2024-04,157,16284.89,164,157
M0104,2024-10,85,7278.00,89,85
M0005,2024-02,138,4818.73,143,138
M0052,2024-11,241,3023.92,248,241
M0499,2024-09,1116,590420.73,1135,1116
M0193,2024-04,166,37679.43,171,166
M0010,2024-12,296,14001.05,317,296
M0441,2024-10,1473,35726.47,1615,1473
M0195,2024-09,295,66350.73,328,295
M0469,2024-01,82,1691.38,86,82
M0154,2024-12,304,12498.15,331,304
M0036,2024-11,8368,2757719.84,9143,8368
M0112,2024-04,224,4955.16,230,224
M0217,2024-02,1162,316290.64,1182,1162
M0363,2024-12,281,24325.20,299,281
M0238,2024-12,155,4321.21,160,155
M0564,2024-03,150,7007.41,163,150
M0527,2024-03,436,39775.40,481,436
M0059,2024-07,170,28898.23,176,170
M0192,2024-09,66,12410.07,71,66
M0418,2024-04,729,19766.39,755,729
M0124,2024-07,3036,1700843.53,3275,3036
M0595,2024-06,563,31828.09,621,563
M0392,2024-07,1812,558224.27,1927,1812
M0396,2024-09,11405,1144933.97,11826,11405
M0155,2024-08,845,91966.08,934,845
M0423,2024-04,3893,2191114.66,4223,3893
M0480,2024-12,1277,575716.44,1393,1277
M0193,2024-05,196,43485.64,211,196
M0448,2024-08,312,46317.94,339,312
M0490,2024-11,366,26753.60,378,366
M0243,2024-12,172,41052.20,189,172
M0131,2024-12,245,8612.03,262,245
M0395,2024-04,8655,969212.57,8793,8655
M0200,2024-12,391,22782.87,404,391
M0078,2024-08,11429,415788.38,12371,11429
M0498,2024-04,100,35609.36,107,100
M0091,2024-08,2427,380621.20,2536,2427
M0574,2024-10,583,145272.07,605,583
M0519,2024-12,40,21859.61,44,40
M0299,2024-02,841,48110.14,875,841
M0397,2024-09,181,69479.94,197,181
M0110,2024-10,284,73823.81,312,284
M0542,2024-04,984,100822.82,1021,984
M0039,2024-02,1606,443855.43,1679,1606
M0518,2024-07,194,10673.64,214,194
M0030,2024-10,209,21455.09,232,209
M0022,2024-03,7180,315774.50,7430,7180
M0526,2024-06,317,43674.68,347,317
M0266,2024-09,743,45878.18,805,743
M0274,2024-11,1275,47275.07,1410,1275
M0564,2024-06,202,9409.13,208,202
M0334,2024-05,1401,11554.19,1480,1401
M0163,2024-01,1569,343724.69,1602,1569
M0138,2024-12,224,85026.68,242,224
M0510,2024-10,10159,175864.57,10489,10159
M0514,2024-08,74,3745.55,78,74
M0196,2024-06,92,39631.14,99,92
M0212,2024-02,97,4628.11,102,97
M0498,2024-08,147,58031.98,159,147
M0323,2024-01,365,76616.63,385,365
M0357,2024-10,2036,93050.76,2242,2036
M0170,2024-07,66,4129.39,72,66
M0014,2024-12,338,45907.14,370,338
M0196,2024-04,133,57221.29,135,133
M0302,2024-03,43,2609.68,48,43
M0462,2024-12,919,244719.41,942,919
M0447,2024-06,195,4123.71,207,195
M0391,2024-01,3022,98402.03,3195,3022
M0113,2024-02,1741,1024743.74,1848,1741
M0252,2024-06,2088,466995.72,2273,2088
M0169,2024-01,175,13521.49,187,175
M0350,2024-09,498,206108.51,550,498
M0556,2024-08,261,95897.10,266,261
M0279,2024-05,318,34334.80,350,318
M0337,2024-12,2729,138868.84,2996,2729
M0520,2024-01,83,2759.71,88,83
M0441,2024-01,1728,42562.26,1775,1728
M0214,2024-12,13337,818446.22,13794,13337
M0319,2024-11,719,19485.26,775,719
M0146,2024-05,1046,346993.35,1119,1046
M0431,2024-03,199,1410.09,212,199
M0312,2024-10,216,16962.38,225,216
M0268,2024-04,712,61031.54,782,712
M0485,2024-05,136,4771.65,148,136
M0548,2024-12,193,14697.53,209,193
M0390,2024-07,571,27263.98,597,571
M0046,2024-08,178,5206.72,187,178
M0569,2024-01,777,27912.91,829,777
M0320,2024-12,770,204748.48,847,770
M0074,2024-03,268,131393.46,293,268
M0321,2024-05,516,12122.41,540,516
M0478,2024-12,95,8610.48,101,95
M0506,2024-01,1362,27678.36,1389,1362
M0536,2024-11,502,84179.70,545,502
M0061,2024-07,67,10208.60,71,67
M0283,2024-04,790,55416.81,866,790
M0135,2024-07,204,4104.94,220,204
M0225,2024-05,1870,167479.36,1958,1870
M0136,2024-04,1347,103973.90,1487,1347
M0238,2024-09,159,4042.69,163,159
M0389,2024-09,254,9389.95,265,254
M0497,2024-02,392,15015.68,405,392
M0331,2024-06,177,2628.14,196,177
M0106,2024-02,4784,132627.36,5045,4784
M0386,2024-12,135,1640.74,140,135
M0266,2024-01,708,43108.13,785,708
M0065,2024-03,169,8505.30,180,169
M0233,2024-08,1423,101725.79,1445,1423
M0420,2024-12,1685,18469.01,1832,1685
M0561,2024-07,237,13108.07,260,237
M0284,2024-05,4706,756849.30,5056,4706
M0328,2024-07,1595,32498.55,1635,1595
M0542,2024-12,1186,115381.99,1259,1186
M0398,2024-06,1428,57122.40,1565,1428
M0165,2024-07,1315,62677.79,1364,1315
M0249,2024-07,1453,476006.14,1532,1453
M0501,2024-09,68,15140.19,72,68
M0441,2024-07,1590,40988.75,1646,1590
M0278,2024-03,40,24970.20,42,40
M0490,2024-03,394,26474.49,411,394
M0128,2024-01,275,150429.83,304,275
M0549,2024-02,1545,405132.18,1704,1545
M0152,2024-07,368,125264.17,390,368
M0546,2024-05,671,31915.71,742,671
M0129,2024-08,262,16348.58,276,262
M0425,2024-02,1190,146095.79,1235,1190
M0508,2024-10,5409,368821.70,5975,5409
M0293,2024-04,1463,192452.69,1523,1463
M0401,2024-10,219,112308.86,236,219
M0150,2024-06,12138,878008.49,12844,12138
M0186,2024-12,295,46518.68,316,295
M0214,2024-10,10572,738012.23,11503,10572
M0469,2024-07,82,1738.71,85,82
M0411,2024-11,193,36868.10,208,193
M0558,2024-12,402,28061.37,442,402
M0250,2024-11,201,38307.70,210,201
M0381,2024-09,82,5041.01,83,82
M0182,2024-05,52,2613.45,57,52
M0335,2024-03,115,5906.62,127,115
M0480,2024-11,1522,696064.25,1649,1522
M0395,2024-08,10856,1101958.65,12048,10856
M0134,2024-01,112,13151.60,123,112
M0492,2024-07,322,8249.22,340,322
M0117,2024-12,378,252275.87,392,378
M0108,2024-10,174,55000.16,183,174
M0528,2024-05,173,33101.80,189,173
M0026,2024-10,2124,187777.82,2238,2124
M0529,2024-07,1845,66272.17,1968,1845
M0305,2024-04,77,4146.64,81,77
M0142,2024-03,1165,76812.32,1290,1165
M0222,2024-07,82,2245.25,86,82
M0561,2024-09,197,11115.21,203,197
M0535,2024-02,1307,40936.15,1380,1307
M0039,2024-11,1971,524642.90,2049,1971
M0275,2024-05,9801,4055041.10,10239,9801
M0156,2024-09,297,4059.20,320,297
M0290,2024-03,1681,253257.97,1779,1681
M0033,2024-06,172,8617.51,177,172
M0179,2024-11,4105,199731.34,4342,4105
M0239,2024-07,162,58458.70,175,162
M0184,2024-12,243,69043.82,254,243
M0431,2024-08,181,1197.93,197,181
M0137,2024-02,268,17233.89,277,268
M0138,2024-05,181,77296.55,188,181
M0066,2024-11,1529,250006.21,1648,1529
M0014,2024-11,256,30351.72,270,256
M0557,2024-04,399,16791.75,412,399
